"","scientific_name","common_name","x3","physiognamy","mn_nativity","mnwi","rarity_status","id","cc","cc_range","x12","midpoint_cc","p","p_c","releveCode","releveyear","releveSite"
"441","Achillea millefolium","common yarrow",1,"H","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00357142857142857,0.00357142857142857,"LHHL1 Rel2025","2025","LHHL1 Rel"
"442","Agastache foeniculum","blue giant hyssop",6,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0214285714285714,0.128571428571429,"LHHL1 Rel2025","2025","LHHL1 Rel"
"443","Ageratina altissima","white snakeroot",1,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0214285714285714,0.0214285714285714,"LHHL1 Rel2025","2025","LHHL1 Rel"
"444","Amphicarpaea bracteata","hog peanut",2,"H","Native","FAC","0",NA,1,">1-5%",3,3,0.0214285714285714,0.0428571428571429,"LHHL1 Rel2025","2025","LHHL1 Rel"
"445","Arctium minus","common burdock",0,"H","Introduced","FACU","0",NA,NA,">1-5%",3,3,0.0214285714285714,0,"LHHL1 Rel2025","2025","LHHL1 Rel"
"446","Arisaema triphyllum","Jack-in-the-pulpit",4,"H","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0214285714285714,0.0857142857142857,"LHHL1 Rel2025","2025","LHHL1 Rel"
"447","Athyrium filix-femina","lady fern",5,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0214285714285714,0.107142857142857,"LHHL1 Rel2025","2025","LHHL1 Rel"
"448","Cerastium fontanum",NA,0,"H","Introduced","FACU","0",NA,NA,">1-5%",3,3,0.0214285714285714,0,"LHHL1 Rel2025","2025","LHHL1 Rel"
"449","Circaea lutetiana","common enchanter's nightshade",2,"H","Native","[FACU]","0",NA,1,">1-5%",3,3,0.0214285714285714,0.0428571428571429,"LHHL1 Rel2025","2025","LHHL1 Rel"
"450","Cirsium vulgare","bull thistle",0,"H","Introduced","FACU-","0",NA,NA,">0-1%",0.5,0.5,0.00357142857142857,0,"LHHL1 Rel2025","2025","LHHL1 Rel"
"451","Desmodium glutinosum","pointed-leaved tick trefoil",6,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0214285714285714,0.128571428571429,"LHHL1 Rel2025","2025","LHHL1 Rel"
"452","Eupatorium perfoliatum","common boneset",4,"H","Native","[FACW+]","0",NA,NA,">1-5%",3,3,0.0214285714285714,0.0857142857142857,"LHHL1 Rel2025","2025","LHHL1 Rel"
"453","Galium triflorum",NA,4,"H","Native","FACU+","0",NA,1,">1-5%",3,3,0.0214285714285714,0.0857142857142857,"LHHL1 Rel2025","2025","LHHL1 Rel"
"454","Geranium maculatum","wild geranium",4,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0214285714285714,0.0857142857142857,"LHHL1 Rel2025","2025","LHHL1 Rel"
"455","Lycopus americanus","cut-leaved bugleweed",4,"H","Native","OBL","0",NA,NA,">1-5%",3,3,0.0214285714285714,0.0857142857142857,"LHHL1 Rel2025","2025","LHHL1 Rel"
"456","Maianthemum racemosum",NA,5,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0214285714285714,0.107142857142857,"LHHL1 Rel2025","2025","LHHL1 Rel"
"457","Monarda fistulosa","wild bergamot",3,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0214285714285714,0.0642857142857143,"LHHL1 Rel2025","2025","LHHL1 Rel"
"458","Osmunda claytoniana","interrupted fern",6,"H","Native","FAC+","0",NA,NA,">1-5%",3,3,0.0214285714285714,0.128571428571429,"LHHL1 Rel2025","2025","LHHL1 Rel"
"459","Oxalis stricta","yellow wood sorrel",0,"H","Native","[FACU]","0",NA,NA,">1-5%",3,3,0.0214285714285714,0,"LHHL1 Rel2025","2025","LHHL1 Rel"
"460","Persicaria sagittata","arrow-leaved tearthumb",4,"H","Native","OBL","0",NA,NA,">1-5%",3,3,0.0214285714285714,0.0857142857142857,"LHHL1 Rel2025","2025","LHHL1 Rel"
"461","Potentilla norvegica","rough cinquefoil",1,"H","Native","[FAC]","0",NA,NA,">1-5%",3,3,0.0214285714285714,0.0214285714285714,"LHHL1 Rel2025","2025","LHHL1 Rel"
"462","Pteridium aquilinum",NA,2,"H","Native","FACU","0",NA,2,">5-25%",15,15,0.107142857142857,0.214285714285714,"LHHL1 Rel2025","2025","LHHL1 Rel"
"463","Ranunculus abortivus","kidney-leaved buttercup",1,"H","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0214285714285714,0.0214285714285714,"LHHL1 Rel2025","2025","LHHL1 Rel"
"464","Ranunculus recurvatus",NA,5,"H","Native","FACW","0",NA,NA,">0-1%",0.5,0.5,0.00357142857142857,0.0178571428571429,"LHHL1 Rel2025","2025","LHHL1 Rel"
"465","Rudbeckia hirta","black-eyed susan",4,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0214285714285714,0.0857142857142857,"LHHL1 Rel2025","2025","LHHL1 Rel"
"466","Scrophularia lanceolata","lance-leaved figwort",4,"H","Native","FACU+","0",NA,NA,">1-5%",3,3,0.0214285714285714,0.0857142857142857,"LHHL1 Rel2025","2025","LHHL1 Rel"
"467","Scutellaria lateriflora","mad dog skullcap",5,"H","Native","OBL","0",NA,NA,">1-5%",3,3,0.0214285714285714,0.107142857142857,"LHHL1 Rel2025","2025","LHHL1 Rel"
"468","Solidago altissima","late goldenrod",1,"H","Native","FACU","0",NA,2,">5-25%",15,15,0.107142857142857,0.107142857142857,"LHHL1 Rel2025","2025","LHHL1 Rel"
"469","Solidago gigantea","giant goldenrod",3,"H","Native","FACW","0",NA,NA,">1-5%",3,3,0.0214285714285714,0.0642857142857143,"LHHL1 Rel2025","2025","LHHL1 Rel"
"470","Symphyotrichum lateriflorum","side-flowering aster",4,"H","Native","[FACW-]","0",NA,NA,">1-5%",3,3,0.0214285714285714,0.0857142857142857,"LHHL1 Rel2025","2025","LHHL1 Rel"
"471","Symphyotrichum ontarionis",NA,6,"H","Native","FAC","0",NA,2,">5-25%",15,15,0.107142857142857,0.642857142857143,"LHHL1 Rel2025","2025","LHHL1 Rel"
"472","Symphyotrichum urophyllum","tail-leaved aster",3,"H","Native",NA,"0",NA,NA,">0-1%",0.5,0.5,0.00357142857142857,0.0107142857142857,"LHHL1 Rel2025","2025","LHHL1 Rel"
"473","Taraxacum officinale","common dandelion",0,"H","Introduced","FACU","0",NA,NA,">1-5%",3,3,0.0214285714285714,0,"LHHL1 Rel2025","2025","LHHL1 Rel"
"474","Teucrium canadense","germander",4,"H","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0214285714285714,0.0857142857142857,"LHHL1 Rel2025","2025","LHHL1 Rel"
"475","Thalictrum dasycarpum","tall meadow-rue",4,"H","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0214285714285714,0.0857142857142857,"LHHL1 Rel2025","2025","LHHL1 Rel"
"476","Thalictrum dioicum","early meadow-rue",5,"H","Native","FACU+","0",NA,NA,">1-5%",3,3,0.0214285714285714,0.107142857142857,"LHHL1 Rel2025","2025","LHHL1 Rel"
"477","Torilis japonica","Japanese Hedge Parsley",0,"H","Introduced",NA,"0",NA,1,">1-5%",3,3,0.0214285714285714,0,"LHHL1 Rel2025","2025","LHHL1 Rel"
"478","Uvularia sessilifolia","pale bellwort",6,"H","Native","FAC-","0",NA,1,">1-5%",3,3,0.0214285714285714,0.128571428571429,"LHHL1 Rel2025","2025","LHHL1 Rel"
"479","Festuca subverticillata","nodding fescue",6,"G","Native","[FACU+]","0",NA,2,">5-25%",15,15,0.206896551724138,1.24137931034483,"LHHL1 Rel2025","2025","LHHL1 Rel"
"480","Elymus sp.",NA,0,"G",NA,NA,"0",NA,2,">5-25%",15,15,0.206896551724138,0,"LHHL1 Rel2025","2025","LHHL1 Rel"
"481","Carex blanda","charming sedge",2,"G","Native","FAC","0",NA,NA,">1-5%",3,3,0.0413793103448276,0.0827586206896552,"LHHL1 Rel2025","2025","LHHL1 Rel"
"482","Carex normalis","right-angle sedge",4,"G","Native","FACW","0",NA,NA,">1-5%",3,3,0.0413793103448276,0.16551724137931,"LHHL1 Rel2025","2025","LHHL1 Rel"
"483","Carex rosea","starry sedge",4,"G","Native","FACU","0",NA,NA,">1-5%",3,3,0.0413793103448276,0.16551724137931,"LHHL1 Rel2025","2025","LHHL1 Rel"
"484","Carex pensylvanica","Pennsylvania sedge",3,"G","Native",NA,"0",NA,1,">1-5%",3,3,0.0413793103448276,0.124137931034483,"LHHL1 Rel2025","2025","LHHL1 Rel"
"485","Calamagrostis canadensis","bluejoint",4,"G","Native","OBL","0",NA,2,">5-25%",15,15,0.206896551724138,0.827586206896552,"LHHL1 Rel2025","2025","LHHL1 Rel"
"486","Carex sp.",NA,3,"G","Native",NA,"0",NA,NA,">1-5%",3,3,0.0413793103448276,0.124137931034483,"LHHL1 Rel2025","2025","LHHL1 Rel"
"487","Phalaris arundinacea","reed canary grass",0,"G","Introduced","FACW+","0",NA,1,">1-5%",3,3,0.0413793103448276,0,"LHHL1 Rel2025","2025","LHHL1 Rel"
"488","Carex scoparia",NA,4,"G","Native","FACW","0",NA,NA,">1-5%",3,3,0.0413793103448276,0.16551724137931,"LHHL1 Rel2025","2025","LHHL1 Rel"
"489","Carex stipata",NA,2,"G","Native","OBL","0",NA,NA,">0-1%",0.5,0.5,0.00689655172413793,0.0137931034482759,"LHHL1 Rel2025","2025","LHHL1 Rel"
"490","Carex vulpinoidea","fox sedge",3,"G","Native","OBL","0",NA,NA,">1-5%",3,3,0.0413793103448276,0.124137931034483,"LHHL1 Rel2025","2025","LHHL1 Rel"
"491","Carex gracillima","graceful sedge",4,"G","Native","FACU*","0",NA,NA,">1-5%",3,3,0.0413793103448276,0.16551724137931,"LHHL1 Rel2025","2025","LHHL1 Rel"
"492","Acer ginnala","amur maple",0,"D","Introduced",NA,"0",NA,NA,">0-1%",0.5,0.5,0.00235849056603774,0,"LHHL2 Rel2025","2025","LHHL2 Rel"
"493","Acer negundo","box elder",1,"D","Native","FACW-","0",NA,2,">5-25%",15,15,0.0707547169811321,0.0707547169811321,"LHHL2 Rel2025","2025","LHHL2 Rel"
"494","Celtis occidentalis","hackberry",3,"D","Native","[FAC-]","0",NA,2,">5-25%",15,15,0.0707547169811321,0.212264150943396,"LHHL2 Rel2025","2025","LHHL2 Rel"
"495","Cornus alternifolia","pagoda dogwood",7,"D","Native","FAC","0",NA,NA,">0-1%",0.5,0.5,0.00235849056603774,0.0165094339622642,"LHHL2 Rel2025","2025","LHHL2 Rel"
"496","exotic Lonicera sp.",NA,0,"D","Introduced",NA,"0",NA,NA,">1-5%",3,3,0.0141509433962264,0,"LHHL2 Rel2025","2025","LHHL2 Rel"
"497","Frangula alnus",NA,0,"D","Introduced","[FAC+]","0",NA,NA,">1-5%",3,3,0.0141509433962264,0,"LHHL2 Rel2025","2025","LHHL2 Rel"
"498","Fraxinus pennsylvanica","green ash",2,"D","Native","FACW","0",NA,1,">1-5%",3,3,0.0141509433962264,0.0283018867924528,"LHHL2 Rel2025","2025","LHHL2 Rel"
"499","Parthenocissus sp.",NA,2,"C","Native",NA,"0",NA,2,">5-25%",15,15,0.0707547169811321,0.141509433962264,"LHHL2 Rel2025","2025","LHHL2 Rel"
"500","Prunus serotina","black cherry",4,"D","Native","[FACU]","0",NA,2,">5-25%",15,15,0.0707547169811321,0.283018867924528,"LHHL2 Rel2025","2025","LHHL2 Rel"
"501","Prunus virginiana","chokecherry",3,"D","Native","[FAC-]","0",NA,2,">5-25%",15,15,0.0707547169811321,0.212264150943396,"LHHL2 Rel2025","2025","LHHL2 Rel"
"502","Quercus alba","white oak",7,"D","Native","FACU","0",NA,3,">25-50%",37.5,37.5,0.17688679245283,1.23820754716981,"LHHL2 Rel2025","2025","LHHL2 Rel"
"503","Quercus rubra","northern red oak",5,"D","Native","FACU","0",NA,4,">50-75%",62.5,62.5,0.294811320754717,1.47405660377358,"LHHL2 Rel2025","2025","LHHL2 Rel"
"504","Rhamnus cathartica","common buckthorn",0,"D","Introduced","FACU","0",NA,NA,">1-5%",3,3,0.0141509433962264,0,"LHHL2 Rel2025","2025","LHHL2 Rel"
"505","Ribes missouriense","Missouri gooseberry",4,"D","Native",NA,"0",NA,1,">1-5%",3,3,0.0141509433962264,0.0566037735849057,"LHHL2 Rel2025","2025","LHHL2 Rel"
"506","Rubus occidentalis","black raspberry",2,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.0141509433962264,0.0283018867924528,"LHHL2 Rel2025","2025","LHHL2 Rel"
"507","Rubus sp.",NA,2,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.0141509433962264,0.0283018867924528,"LHHL2 Rel2025","2025","LHHL2 Rel"
"508","Sambucus sp.",NA,3,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.0141509433962264,0.0424528301886792,"LHHL2 Rel2025","2025","LHHL2 Rel"
"509","Ulmus sp",NA,NA,NA,NA,NA,NA,NA,NA,">1-5%",3,3,0.0141509433962264,0,"LHHL2 Rel2025","2025","LHHL2 Rel"
"510","Viburnum lentago","nannyberry",4,"D","Native","FAC+","0",NA,1,">1-5%",3,3,0.0141509433962264,0.0566037735849057,"LHHL2 Rel2025","2025","LHHL2 Rel"
"511","Vitis riparia","wild grape",2,"C","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0141509433962264,0.0283018867924528,"LHHL2 Rel2025","2025","LHHL2 Rel"
"512","Zanthoxylum americanum","prickly ash",3,"D","Native","FACU","0",NA,NA,">1-5%",3,3,0.0141509433962264,0.0424528301886792,"LHHL2 Rel2025","2025","LHHL2 Rel"
"513","Amphicarpaea bracteata","hog peanut",2,"H","Native","FAC","0",NA,3,">25-50%",37.5,37.5,0.28735632183908,0.574712643678161,"LHHL2 Rel2025","2025","LHHL2 Rel"
"514","Athyrium filix-femina","lady fern",5,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0229885057471264,0.114942528735632,"LHHL2 Rel2025","2025","LHHL2 Rel"
"515","Torilis japonica","Japanese Hedge Parsley",0,"H","Introduced",NA,"0",NA,1,">1-5%",3,3,0.0229885057471264,0,"LHHL2 Rel2025","2025","LHHL2 Rel"
"516","Ranunculus recurvatus",NA,5,"H","Native","FACW","0",NA,NA,">1-5%",3,3,0.0229885057471264,0.114942528735632,"LHHL2 Rel2025","2025","LHHL2 Rel"
"517","Galium triflorum",NA,4,"H","Native","FACU+","0",NA,1,">1-5%",3,3,0.0229885057471264,0.0919540229885057,"LHHL2 Rel2025","2025","LHHL2 Rel"
"518","Arisaema triphyllum","Jack-in-the-pulpit",4,"H","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0229885057471264,0.0919540229885057,"LHHL2 Rel2025","2025","LHHL2 Rel"
"519","Desmodium glutinosum","pointed-leaved tick trefoil",6,"H","Native",NA,"0",NA,1,">1-5%",3,3,0.0229885057471264,0.137931034482759,"LHHL2 Rel2025","2025","LHHL2 Rel"
"520","Circaea lutetiana","common enchanter's nightshade",2,"H","Native","[FACU]","0",NA,1,">1-5%",3,3,0.0229885057471264,0.0459770114942529,"LHHL2 Rel2025","2025","LHHL2 Rel"
"521","Lactuca biennis","biennial blue lettuce",3,"H","Native","FAC","0",NA,NA,">1-5%",3,3,0.0229885057471264,0.0689655172413793,"LHHL2 Rel2025","2025","LHHL2 Rel"
"522","Osmorhiza claytonii","Clayton's sweet cicely",3,"H","Native","FACU-","0",NA,NA,">1-5%",3,3,0.0229885057471264,0.0689655172413793,"LHHL2 Rel2025","2025","LHHL2 Rel"
"523","Osmorhiza longistylis","aniseroot",4,"H","Native","FACU-","0",NA,NA,">1-5%",3,3,0.0229885057471264,0.0919540229885057,"LHHL2 Rel2025","2025","LHHL2 Rel"
"524","Geranium maculatum","wild geranium",4,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0229885057471264,0.0919540229885057,"LHHL2 Rel2025","2025","LHHL2 Rel"
"525","Hackelia sp.",NA,1,"H","Native",NA,"0",NA,1,">1-5%",3,3,0.0229885057471264,0.0229885057471264,"LHHL2 Rel2025","2025","LHHL2 Rel"
"526","Thalictrum dioicum","early meadow-rue",5,"H","Native","FACU+","0",NA,NA,">1-5%",3,3,0.0229885057471264,0.114942528735632,"LHHL2 Rel2025","2025","LHHL2 Rel"
"527","Alliaria petiolata","garlic mustard",0,"H","Introduced","FAC","0",NA,NA,">1-5%",3,3,0.0229885057471264,0,"LHHL2 Rel2025","2025","LHHL2 Rel"
"528","Erechtites hieraciifolius",NA,2,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0229885057471264,0.0459770114942529,"LHHL2 Rel2025","2025","LHHL2 Rel"
"529","Chenopodium album","white lamb's quarters",0,"H","Introduced","FAC-","0",NA,NA,">1-5%",3,3,0.0229885057471264,0,"LHHL2 Rel2025","2025","LHHL2 Rel"
"530","Solidago altissima","late goldenrod",1,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0229885057471264,0.0229885057471264,"LHHL2 Rel2025","2025","LHHL2 Rel"
"531","Persicaria punctata","dotted smartweed",5,"H","Native","OBL","0",NA,NA,">1-5%",3,3,0.0229885057471264,0.114942528735632,"LHHL2 Rel2025","2025","LHHL2 Rel"
"532","Symphyotrichum lateriflorum","side-flowering aster",4,"H","Native","[FACW-]","0",NA,NA,">1-5%",3,3,0.0229885057471264,0.0919540229885057,"LHHL2 Rel2025","2025","LHHL2 Rel"
"533","Symphyotrichum ontarionis",NA,6,"H","Native","FAC","0",NA,1,">1-5%",3,3,0.0229885057471264,0.137931034482759,"LHHL2 Rel2025","2025","LHHL2 Rel"
"534","Ageratina altissima","white snakeroot",1,"H","Native","FACU","0",NA,1,">1-5%",3,3,0.0229885057471264,0.0229885057471264,"LHHL2 Rel2025","2025","LHHL2 Rel"
"535","Plantago rugelii","Rugel's plantain",0,"H","Native","[FAC]","0",NA,NA,">1-5%",3,3,0.0229885057471264,0,"LHHL2 Rel2025","2025","LHHL2 Rel"
"536","Rudbeckia laciniata","tall coneflower",6,"H","Native","FACW","0",NA,NA,">0-1%",0.5,0.5,0.00383141762452107,0.0229885057471264,"LHHL2 Rel2025","2025","LHHL2 Rel"
"537","Asclepias exaltata","poke milkweed",7,"H","Native","UPL","0",NA,NA,">1-5%",3,3,0.0229885057471264,0.160919540229885,"LHHL2 Rel2025","2025","LHHL2 Rel"
"538","Solidago gigantea","giant goldenrod",3,"H","Native","FACW","0",NA,NA,">1-5%",3,3,0.0229885057471264,0.0689655172413793,"LHHL2 Rel2025","2025","LHHL2 Rel"
"539","Maianthemum racemosum",NA,5,"H","Native","FACU","0",NA,NA,">1-5%",3,3,0.0229885057471264,0.114942528735632,"LHHL2 Rel2025","2025","LHHL2 Rel"
"540","Pilea sp.",NA,3,"H","Native",NA,"0",NA,NA,">1-5%",3,3,0.0229885057471264,0.0689655172413793,"LHHL2 Rel2025","2025","LHHL2 Rel"
"541","Erigeron annuus","annual fleabane",0,"H","Native","FAC-","0",NA,NA,">1-5%",3,3,0.0229885057471264,0,"LHHL2 Rel2025","2025","LHHL2 Rel"
"542","Ranunculus abortivus","kidney-leaved buttercup",1,"H","Native","FACW-","0",NA,NA,">1-5%",3,3,0.0229885057471264,0.0229885057471264,"LHHL2 Rel2025","2025","LHHL2 Rel"
"543","Aquilegia canadensis","columbine",4,"H","Native","FAC-","0",NA,NA,">0-1%",0.5,0.5,0.00383141762452107,0.0153256704980843,"LHHL2 Rel2025","2025","LHHL2 Rel"
"544","Cirsium arvense","Canada thistle",0,"H","Introduced","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00383141762452107,0,"LHHL2 Rel2025","2025","LHHL2 Rel"
"545","Verbena urticifolia","white vervain",6,"H","Native","FAC+","0",NA,NA,">0-1%",0.5,0.5,0.00383141762452107,0.0229885057471264,"LHHL2 Rel2025","2025","LHHL2 Rel"
"546","Arctium minus","common burdock",0,"H","Introduced","FACU","0",NA,NA,">1-5%",3,3,0.0229885057471264,0,"LHHL2 Rel2025","2025","LHHL2 Rel"
"547","Actaea rubra","red baneberry",7,"H","Native","FACU","0",NA,NA,">0-1%",0.5,0.5,0.00383141762452107,0.0268199233716475,"LHHL2 Rel2025","2025","LHHL2 Rel"
"548","Uvularia grandiflora","large-flowered bellwort",7,"H","Native",NA,"0",NA,NA,">0-1%",0.5,0.5,0.00383141762452107,0.0268199233716475,"LHHL2 Rel2025","2025","LHHL2 Rel"
"549","Toxicodendron rydbergii","western poison ivy",1,"D","Native","FAC","0",NA,NA,">1-5%",3,3,0.0229885057471264,0.0229885057471264,"LHHL2 Rel2025","2025","LHHL2 Rel"
"550","Elymus villosus","downy wild rye",5,"G","Native","FACU","0",NA,1,">1-5%",3,3,0.122448979591837,0.612244897959184,"LHHL2 Rel2025","2025","LHHL2 Rel"
"551","Elymus virginicus","Virginia wildrye",4,"G","Native","FACW-","0",NA,1,">1-5%",3,3,0.122448979591837,0.489795918367347,"LHHL2 Rel2025","2025","LHHL2 Rel"
"552","Bromus pubescens","hairy brome",6,"G","Native","FACU","0",NA,NA,">1-5%",3,3,0.122448979591837,0.73469387755102,"LHHL2 Rel2025","2025","LHHL2 Rel"
"553","Elymus hystrix","bottlebrush grass",6,"G","Native","FACU","0",NA,NA,">1-5%",3,3,0.122448979591837,0.73469387755102,"LHHL2 Rel2025","2025","LHHL2 Rel"
"554","Festuca subverticillata","nodding fescue",6,"G","Native","[FACU+]","0",NA,NA,">1-5%",3,3,0.122448979591837,0.73469387755102,"LHHL2 Rel2025","2025","LHHL2 Rel"
"555","Carex blanda","charming sedge",2,"G","Native","FAC","0",NA,NA,">0-1%",0.5,0.5,0.0204081632653061,0.0408163265306122,"LHHL2 Rel2025","2025","LHHL2 Rel"
"556","Elymus canadensis",NA,3,"G","Native","FAC-","0",NA,1,">1-5%",3,3,0.122448979591837,0.36734693877551,"LHHL2 Rel2025","2025","LHHL2 Rel"
"557","Carex rosea","starry sedge",4,"G","Native","FACU","0",NA,NA,">1-5%",3,3,0.122448979591837,0.489795918367347,"LHHL2 Rel2025","2025","LHHL2 Rel"
"558","Phalaris arundinacea","reed canary grass",0,"G","Introduced","FACW+","0",NA,NA,">1-5%",3,3,0.122448979591837,0,"LHHL2 Rel2025","2025","LHHL2 Rel"
"559","Acer ginnala","amur maple",0,"D","Introduced",NA,"0",NA,NA,">0-1%",0.5,0.5,0.0022271714922049,0,"LHHL3 Rel2025","2025","LHHL3 Rel"
"560","Acer negundo","box elder",1,"D","Native","FACW-","0",NA,2,">5-25%",15,15,0.066815144766147,0.066815144766147,"LHHL3 Rel2025","2025","LHHL3 Rel"
"561","Betula papyrifera","paper birch",3,"D","Native","[FACU+]","0",NA,4,">50-75%",62.5,62.5,0.278396436525612,0.835189309576837,"LHHL3 Rel2025","2025","LHHL3 Rel"
"562","Celtis occidentalis","hackberry",3,"D","Native","[FAC-]","0",NA,NA,">1-5%",3,3,0.0133630289532294,0.0400890868596882,"LHHL3 Rel2025","2025","LHHL3 Rel"
"563","Cornus racemosa","gray dogwood",2,"D","Native","[FACW-]","0",NA,NA,">1-5%",3,3,0.0133630289532294,0.0267260579064588,"LHHL3 Rel2025","2025","LHHL3 Rel"
"564","Fraxinus pennsylvanica","green ash",2,"D","Native","FACW","0",NA,NA,">1-5%",3,3,0.0133630289532294,0.0267260579064588,"LHHL3 Rel2025","2025","LHHL3 Rel"
"565","Ostrya virginiana","ironwood",4,"D","Native","[FACU-]","0",NA,3,">25-50%",37.5,37.5,0.167037861915367,0.66815144766147,"LHHL3 Rel2025","2025","LHHL3 Rel"
"566","Parthenocissus sp.",NA,2,"C","Native",NA,"0",NA,2,">5-25%",15,15,0.066815144766147,0.133630289532294,"LHHL3 Rel2025","2025","LHHL3 Rel"
"567","Populus grandidentata","big-toothed aspen",4,"D","Native","FACU","0",NA,NA,">1-5%",3,3,0.0133630289532294,0.0534521158129176,"LHHL3 Rel2025","2025","LHHL3 Rel"
"568","Prunus serotina","black cherry",4,"D","Native","[FACU]","0",NA,2,">5-25%",15,15,0.066815144766147,0.267260579064588,"LHHL3 Rel2025","2025","LHHL3 Rel"
"569","Prunus virginiana","chokecherry",3,"D","Native","[FAC-]","0",NA,NA,">1-5%",3,3,0.0133630289532294,0.0400890868596882,"LHHL3 Rel2025","2025","LHHL3 Rel"
"570","Quercus rubra","northern red oak",5,"D","Native","FACU","0",NA,2,">5-25%",15,15,0.066815144766147,0.334075723830735,"LHHL3 Rel2025","2025","LHHL3 Rel"
"571","Rhamnus cathartica","common buckthorn",0,"D","Introduced","FACU","0",NA,1,">1-5%",3,3,0.0133630289532294,0,"LHHL3 Rel2025","2025","LHHL3 Rel"
"572","Ribes missouriense","Missouri gooseberry",4,"D","Native",NA,"0",NA,2,">5-25%",15,15,0.066815144766147,0.267260579064588,"LHHL3 Rel2025","2025","LHHL3 Rel"
"573","Rubus multifer","Kinnickinnick dewberry",5,"D","Native",NA,"SC",NA,NA,">1-5%",3,3,0.0133630289532294,0.066815144766147,"LHHL3 Rel2025","2025","LHHL3 Rel"
"574","Rubus occidentalis","black raspberry",2,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.0133630289532294,0.0267260579064588,"LHHL3 Rel2025","2025","LHHL3 Rel"
"575","Rubus sp.",NA,2,"D","Native",NA,"0",NA,NA,">0-1%",0.5,0.5,0.0022271714922049,0.0044543429844098,"LHHL3 Rel2025","2025","LHHL3 Rel"
"576","Sambucus sp.",NA,3,"D","Native",NA,"0",NA,NA,">1-5%",3,3,0.0133630289532294,0.0400890868596882,"LHHL3 Rel2025","2025","LHHL3 Rel"
"577","Ulmus americana","American elm",3,"D","Native","FACW-","0",NA,NA,">0-1%",0.5,0.5,0.0022271714922049,0.0066815144766147,"LHHL3 Rel2025","2025","LHHL3 Rel"
"578","Viburnum lentago","nannyberry",4,"D","Native","FAC+","0",NA,2,">5-25%",15,15,0.066815144766147,0.267260579064588,"LHHL3 Rel2025","2025","LHHL3 Rel"
"579","Vitis riparia","wild grape",2,"C","Native","FACW-","0",NA,1,">1-5%",3,3,0.0133630289532294,0.0267260579064588,"LHHL3 Rel2025","2025","LHHL3 Rel"
"580","Zanthoxylum americanum","prickly ash",3,"D","Native","FACU","0",NA,NA,">1-5%",3,3,0.0133630289532294,0.0400890868596882,"LHHL3 Rel2025","2025","LHHL3 Rel"
